Date,Algerian Dinar,Australian Dollar,Bahrain Dinar,Bolivar Fuerte,Botswana Pula,Brazilian Real,Brunei Dollar,Canadian Dollar,Chilean Peso,Chinese Yuan,Colombian Peso,Czech Koruna,Danish Krone,Euro,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli New Sheqel,Japanese Yen,Kazakhstani Tenge,Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Nuevo Sol,Pakistani Rupee,Peso Uruguayo,Philippine Peso,Polish Zloty,Qatar Riyal,Rial Omani,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lanka Rupee,Swedish Krona,Swiss Franc,Thai Baht,Trinidad And Tobago Dollar,Tunisian Dinar,U.A.E. Dirham,U.K. Pound Sterling,U.S. Dollar
1995-4-24,,,0.376,,,0.916,,1.3655,,,876.55,,5.371,,,62.68,31.41,2224.0,1738.044989,,82.35,,764.4,0.29056,0.525,2.459,,,50.39,0.673,6.155,,30.9372,,,,3.64,0.3845,,3.745,1.3928,3.61,49.66,7.4015,1.1307,24.52,5.9129,,3.671,1.6175,1.0
1995-4-25,,,0.376,,,0.911,,1.365,,,878.2,,5.399,,,62.72,31.39,2225.0,1744.862744,,83.3,,762.8,0.29218,0.525,,,,50.39,,6.1755,,30.9372,,,,3.64,0.3845,,3.745,1.3938,3.61,49.74,7.4075,1.1327,24.56,5.9191,,3.671,1.611,1.0
1995-4-26,,,0.376,,,0.919,,1.363,,,876.32,,5.4115,,,63.11,31.38,2225.0,1757.669023,,82.6,,761.9,0.29178,0.525,2.4605,,,50.39,0.6738,6.204,,30.9372,,,,3.64,0.3845,,3.745,1.3933,3.62,49.69,7.3525,1.1425,24.54,5.9142,,3.671,1.6075,1.0
1995-4-27,,0.7271,0.376,,,0.915,,1.363,,,875.78,,5.3795,,,62.79,31.4,2225.0,1743.387315,,83.7,,761.8,0.29221,0.525,2.4679,,,50.39,0.669,6.1685,,30.9372,,,,3.64,0.3845,,3.745,1.3948,,49.75,7.222,1.1317,24.58,5.9125,,3.671,1.6165,1.0
1995-4-28,,0.7299,0.376,,,0.917,,1.3596,388.75,8.4074,876.21,,5.4225,,,63.09,31.39,2227.0,1750.602341,,83.75,,760.9,,0.525,2.4665,,5.915,50.39,0.6726,6.1985,,30.9372,,26.05,2.37,3.64,0.3845,,3.745,1.3923,3.62,49.76,7.2315,1.14,24.58,5.9338,,3.671,1.6125,1.0
1995-5-1,,0.7282,0.376,,,,,1.3554,,,,,5.4687,,,,31.39,2227.0,1750.237175,,84.0,,,0.29317,0.525,,,,50.39,0.6733,,,30.9372,,,,3.64,0.3845,,3.745,,,,,,,5.9036,,3.671,1.614,1.0
1995-5-2,,0.7285,0.376,,,0.911,,1.3574,,,877.9,,5.4415,,,63.02,31.41,2228.0,1740.727351,,83.7,,761.8,0.2932,0.525,2.468,,,50.39,0.6743,6.2245,,30.9372,,,,3.64,0.3845,,3.745,1.3902,3.63,49.8,7.2862,1.1365,24.59,5.9168,,3.671,1.6172,1.0
1995-5-3,,0.7295,0.376,,,0.912,,1.3641,,,880.63,,5.3955,,,62.93,31.43,2228.0,1746.3713,,,,762.1,0.29288,0.525,2.4588,,,50.39,0.6775,6.185,,30.9372,,,,3.64,0.3845,,3.745,1.3899,3.63,49.77,7.3125,1.1335,24.57,5.916,,3.671,1.6133,1.0
1995-5-4,,0.7348,0.376,,,0.904,,1.3641,,,882.97,,5.4065,,,62.97,31.42,2229.0,1749.884167,,,,762.3,0.29288,0.525,2.462,,,50.39,0.6765,6.1965,,30.9372,,,,3.64,0.3845,,3.745,1.3898,3.63,49.79,7.247,1.1345,24.57,5.904,,3.671,1.6167,1.0
1995-5-5,,0.7426,0.376,,,0.903,,1.354,,,882.24,,5.4,,,62.85,31.42,2229.0,1750.928801,,,,,,0.525,2.4635,,,50.39,0.6778,6.189,,30.9372,,,,3.64,0.3845,,3.745,1.3899,3.63,49.8,7.2315,1.1325,,5.8992,,3.671,1.6092,1.0
1995-5-8,,0.7411,0.376,,,0.9,,1.358,,,881.07,,5.3585,,,62.56,31.42,2230.0,1737.947683,,83.1,,762.5,0.29295,0.525,2.4635,,,50.39,,6.151,,30.9372,,,,3.64,0.3845,,3.745,1.3898,3.62,49.79,7.1835,1.126,24.56,5.8996,,3.671,,1.0
1995-5-9,,0.7382,0.376,,,0.897,,1.358,,,881.33,,5.376,,,62.75,31.39,2230.0,1752.512933,,83.3,,760.6,,0.525,2.464,,,50.39,0.6768,6.1715,,30.9372,,,,3.64,0.3845,,3.745,1.3927,3.63,49.81,7.188,1.1315,24.55,5.8947,,3.671,1.5948,1.0
1995-5-10,,0.7286,0.376,,,0.895,,1.3567,,,878.87,,5.401,,,62.86,31.39,2230.0,1754.705853,,83.4,,759.9,,0.525,,,,50.39,0.6744,6.1955,,30.9372,,,,3.64,0.3845,,3.745,,3.64,49.85,7.1395,1.141,24.58,5.9176,,3.671,1.591,1.0
1995-5-11,,0.7295,0.376,,,0.892,,1.3511,,,880.25,,5.485,,,63.82,31.39,2231.0,1768.554355,,83.95,,760.3,,0.525,2.4691,,,50.39,0.6713,6.2825,,30.9372,,,,3.64,0.3845,,3.745,1.3945,3.64,,7.2045,1.171,24.6,5.926,,3.671,1.5725,1.0
1995-5-12,,0.735,0.376,,,0.894,,1.3533,,,881.07,,,,,65.02,31.45,2232.0,1791.785614,,85.85,,761.1,,0.525,2.494,,,50.39,,6.4465,,30.9372,,,,3.64,0.3845,,3.745,1.4097,3.66,49.99,7.354,1.205,24.7,5.911,,3.671,1.568,1.0
1995-5-15,,0.7368,0.376,,,0.895,,1.3588,,,879.35,,5.6295,,,64.86,31.44,2232.0,1747.489921,,87.3,,763.3,0.29785,0.525,,,,50.39,0.6612,6.4145,,30.9372,,,,3.64,0.3845,,3.745,,3.66,,7.336,1.2055,,5.8882,,3.671,1.5685,1.0
1995-5-16,,0.7323,0.376,,,0.889,,1.3562,,,877.45,,5.6455,,,65.15,31.44,2232.0,1753.77537,,86.4,,763.2,0.29737,0.525,2.4845,,,50.39,0.6641,6.0,,30.9973,,,,3.64,0.3845,,3.745,1.4,3.66,50.01,7.3725,1.2142,24.72,5.8921,,3.671,1.5605,1.0
1995-5-17,,0.7314,0.376,,,0.889,,1.3565,,,875.17,,5.6175,,,64.69,31.45,2232.0,1738.296947,,86.3,,761.9,0.2978,0.525,2.476,,,50.39,0.6637,,,30.9973,,,,3.64,0.3845,,3.745,1.3991,3.66,50.05,7.3385,1.1995,24.74,5.9156,,3.671,1.5713,1.0
1995-5-18,,0.7303,0.376,,,0.889,,1.3568,,,874.74,,5.6435,,,65.05,31.46,2232.0,1744.718975,,87.1,,761.9,0.29825,0.525,2.4778,,,50.39,,6.46,,30.9973,,,,3.64,0.3845,,3.745,1.4017,3.69,50.09,7.3815,1.2068,24.77,5.8835,,3.671,1.5737,1.0
1995-5-19,,0.7196,0.376,,,0.888,,1.3567,,,875.75,,5.6325,,,64.9,31.44,2233.0,1739.516543,,86.75,,761.5,,0.525,2.4725,,,50.39,0.6615,6.4075,,30.9372,,,,3.64,0.3845,,3.745,1.3936,3.69,50.06,7.386,1.1965,24.75,5.8843,,3.671,1.575,1.0
1995-5-22,,0.7195,0.376,,,0.889,,,,,873.52,,5.6495,,,65.19,31.42,2234.0,1754.510234,,87.02,,760.7,0.29831,0.525,2.4635,,,50.39,0.6574,6.4315,,30.9973,,,,3.64,0.3845,,3.745,1.3932,3.69,,7.374,1.2045,24.77,5.8919,,3.671,1.568,1.0
1995-5-23,,0.7187,0.376,,,0.888,,1.3647,,,871.11,,5.621,,,64.93,31.4,2234.0,1744.12004,,87.35,,761.3,0.29831,0.525,2.4615,,,50.39,0.6582,6.409,,31.0475,,,,3.64,0.3845,,3.745,1.3915,3.69,50.11,7.3875,1.1975,24.77,5.9068,,3.671,1.574,1.0
1995-5-24,,0.7198,0.376,,,0.888,,1.3651,,,869.95,,5.6485,,,65.23,31.4,2235.0,1751.397833,,87.27,,761.8,0.29831,0.525,2.467,,,50.39,0.6592,6.437,,31.0475,,,,3.64,0.3845,,3.745,1.3946,3.7,50.12,7.4152,1.204,24.77,5.9003,,3.671,1.5695,1.0
1995-5-25,,0.7182,0.376,,,0.888,,1.3695,,,870.55,,,,,,31.39,,1735.91668,,86.35,,760.3,0.29777,0.525,2.461,,,50.39,0.6607,,,31.0475,,,,3.64,0.3845,,3.745,1.3914,3.69,50.09,,,24.75,5.884,,3.671,1.5792,1.0
1995-5-26,,0.7229,0.376,,,0.891,,1.3728,,,872.96,,5.4175,,,62.86,31.4,2235.0,1699.157542,,84.25,,760.1,,0.525,2.463,,,50.39,0.6658,6.182,,31.0475,,,,3.64,0.3845,,3.745,1.3901,3.67,50.01,7.1867,1.142,24.66,5.8983,,3.671,1.607,1.0
1995-5-29,,0.7197,0.376,,,0.895,,1.3689,,,,,5.4205,,,63.1,31.39,2235.0,1749.839604,,82.25,,760.6,0.29671,0.525,2.4595,,,50.39,0.6682,6.1845,,31.0475,,,,3.64,0.3845,,3.745,1.3903,3.65,49.97,7.2625,1.1455,24.57,5.8783,,3.671,,1.0
1995-5-30,,0.7212,0.376,,,0.904,,1.3708,,,872.66,,5.426,,,63.13,31.41,2235.0,1748.340294,,83.1,,760.1,,0.525,2.4683,,,50.39,0.6672,6.192,,31.0475,,,,3.64,0.3845,,3.745,1.3925,3.66,50.02,7.2705,1.143,24.6,,,3.671,1.599,1.0
1995-5-31,,0.7138,0.376,,,0.904,,1.3696,377.5,8.746,876.36,,5.4255,,,63.0,31.42,,1747.136575,,83.2,,760.1,0.29733,0.525,,,6.175,50.39,0.6667,6.1795,,31.0475,,25.8,2.42,3.64,0.3845,,3.745,1.3902,3.68,50.05,7.2292,1.1451,24.63,5.8779,,3.671,1.604,1.0
1995-6-1,,0.7125,0.376,,,0.904,,1.3726,,,876.62,,5.5825,,,64.24,31.42,2235.0,1779.3615,,84.75,,759.0,0.2988,0.525,2.4669,,,50.39,0.6645,6.3525,,31.0475,,,,3.64,0.3845,,3.745,1.3934,3.69,50.15,7.376,1.1845,24.7,5.8906,,3.671,1.584,1.0
1995-6-2,,0.716,0.376,,,0.906,,1.3758,,,877.22,,5.4945,,,63.69,31.41,2235.0,1763.647309,,84.85,,758.8,,0.525,2.4615,,,50.39,0.6658,6.2545,,31.0475,,,,3.64,0.3845,,3.745,1.3905,3.67,50.14,7.295,1.1622,24.69,5.8971,,3.671,1.5962,1.0
1995-6-5,,0.7143,0.376,,,0.903,,1.3769,,,875.99,,,,,,31.39,2237.0,1749.979157,,84.2,,760.8,0.29846,0.525,,,,50.39,,,,31.0475,,,,3.64,0.3845,,3.745,1.3905,3.68,50.14,,,24.67,,,3.671,1.5898,1.0
1995-6-6,,0.7193,0.376,,,0.903,,1.3807,,,874.81,,5.5195,,,63.8,31.41,2237.0,1749.865139,,85.0,,,0.29883,0.525,2.4495,,,50.39,0.6703,6.279,,31.0475,,,,3.64,0.3845,,3.745,1.3955,3.68,50.17,7.2065,1.165,24.7,5.889,,3.671,1.5904,1.0
1995-6-7,,0.72,0.376,,,0.904,,1.3802,,,873.06,,5.505,,,63.71,31.4,2237.0,1744.868581,,84.7,,761.9,0.29883,0.525,2.4403,,,50.39,0.671,6.284,,31.0475,,,,3.64,0.3845,,3.745,1.3933,3.68,50.17,7.2205,1.161,24.68,5.8864,,3.671,1.5904,1.0
1995-6-8,,0.7204,0.376,,,0.909,,1.3736,,,871.02,,5.531,,,63.88,31.42,2237.0,1746.369138,,85.1,,761.0,0.29929,0.525,2.4425,,,50.39,0.6712,6.3035,,31.0475,,,,3.64,0.3845,,3.745,1.3926,3.68,50.23,7.2415,1.1654,24.71,5.8855,,3.671,1.5913,1.0
1995-6-9,,0.7206,0.376,,,0.91,,1.3766,,,871.93,,5.4825,,,63.47,31.42,2237.0,1740.348947,,84.75,,760.5,,0.525,2.4425,,,50.39,0.6693,6.2535,,31.0475,,,,3.64,0.3845,,3.745,1.3918,3.68,50.2,7.2181,1.1548,24.68,5.8747,,3.671,1.5986,1.0
1995-6-12,,,0.376,,,0.911,,1.3793,,,871.94,,5.4855,,,63.5,31.41,2237.0,1747.678137,,84.3,,764.3,0.29881,0.525,2.4418,,,50.39,0.6672,6.2515,,31.0475,,,,3.64,0.3845,,3.745,1.3915,3.68,,7.2604,1.1593,24.66,5.8576,,3.671,1.5962,1.0
1995-6-13,,0.7174,0.376,,,0.916,,1.3839,,,873.74,,5.463,,,63.29,31.41,2240.0,1743.006067,,83.8,,763.9,0.29851,0.525,2.4389,,,50.39,0.6675,6.2265,,31.0475,,,,3.64,0.3845,,3.745,1.3923,3.67,50.18,7.237,1.1521,24.64,5.876,,3.671,1.5977,1.0
1995-6-14,,0.7214,0.376,,,0.913,,1.3813,,,875.28,,5.497,,,63.47,31.41,2240.0,1753.280504,,84.6,,762.1,0.2992,0.525,2.4427,,,50.39,0.66991,6.2665,,31.0475,,,,3.64,0.3845,,3.745,1.3945,3.67,50.26,7.245,1.1615,24.68,5.8573,,3.671,1.599,1.0
1995-6-15,,0.7213,0.376,,,,,1.3768,,,873.78,,5.4835,,,63.45,31.4,2241.0,1749.067822,,84.4,,763.2,0.29875,0.525,2.4397,,,50.39,0.6698,6.2535,,31.0475,,,,3.64,0.3845,,3.745,1.395,3.67,50.22,7.2555,1.1647,24.65,,,3.671,1.5995,1.0
1995-6-16,,0.7269,0.376,,,0.905,,1.3822,,,872.54,,5.486,,,63.42,31.41,2241.0,1746.840708,,84.65,,762.4,,0.525,2.4425,,,50.39,0.6701,6.253,,,,,,3.64,0.3845,,3.745,1.3962,,50.3,7.2838,1.1663,24.69,5.8516,,3.671,1.603,1.0
1995-6-19,,0.7272,0.376,,,0.907,,1.381,,,873.91,,5.4605,,,63.19,31.4,2241.0,1744.385683,,84.35,,,0.29881,0.525,2.4415,,,50.43,0.6715,6.2295,,31.0475,,,,3.64,0.3845,,3.745,1.3956,3.66,50.27,7.2621,1.1577,24.66,,,3.671,1.6,1.0
1995-6-20,,0.7243,0.376,,,0.91,,1.3795,,,873.91,,5.451,,,63.03,31.4,2242.0,1746.309145,,84.7,,760.8,0.29902,0.525,2.4405,,,50.43,0.6715,6.216,,31.0475,,,,3.64,0.3845,,3.745,1.3956,3.66,50.31,7.2386,1.157,24.68,5.8533,,3.671,1.603,1.0
1995-6-21,,0.7245,0.376,,,0.912,,1.3759,,,875.59,,5.444,,,63.05,31.4,2243.0,1746.276653,,84.4,,760.5,0.29877,0.525,2.4361,,,50.43,0.6725,6.207,,31.0475,,,,3.64,0.3845,,3.745,1.3973,3.65,50.29,7.2704,1.156,24.67,5.8464,,3.671,1.6039,1.0
1995-6-22,,0.725,0.376,,,0.917,,1.3759,,,875.32,,5.406,,,62.69,31.38,2243.0,1740.905481,,84.0,,760.5,0.29853,0.525,2.4355,,,50.43,,6.168,,31.0475,,,,3.64,0.3845,,3.745,1.3995,3.64,50.27,7.2295,1.1429,24.65,5.8509,,3.671,1.6085,1.0
1995-6-23,,0.7198,0.376,,,0.918,,1.3742,,,874.81,,5.446,,,63.03,31.38,2243.0,1748.817526,,84.5,,760.6,,0.525,2.438,,,50.43,0.6692,6.2125,,31.0475,,,,3.64,0.3845,,3.745,1.3978,3.64,50.36,,1.1558,24.68,5.8452,,3.671,1.5977,1.0
1995-6-26,,0.7215,0.376,,,0.918,,1.3722,,,873.64,,5.4145,,,62.82,31.38,2244.0,1743.207534,,84.25,,760.3,0.29868,0.525,2.438,,,50.43,0.6727,6.1805,,31.0475,,,,3.64,0.3845,,3.745,1.3962,3.63,50.34,7.24,1.1471,24.66,5.8614,,3.671,1.596,1.0
1995-6-27,,0.7188,0.376,,,0.917,,1.3752,,,873.64,,5.413,,,62.85,31.38,2244.0,1747.443554,,84.25,,,0.29887,0.525,2.4375,,,50.43,0.6719,6.1825,,31.0475,,,,3.64,0.3845,,3.745,1.3978,3.64,50.4,7.2555,1.145,24.66,5.8435,,3.671,1.5833,1.0
1995-6-28,,0.7153,0.376,,,0.918,,1.3752,,,875.95,,5.427,,,63.0,31.38,2245.0,1752.320874,,84.1,,759.7,0.29876,0.525,2.437,,,50.43,0.6713,6.1955,,31.0876,,,,3.64,0.3845,,3.745,1.3958,3.64,50.4,7.2645,1.1503,24.63,5.8538,,3.671,1.5807,1.0
1995-6-29,,0.7158,0.376,,,0.918,,1.3761,,,878.8,,5.4505,,,63.25,31.41,2245.0,1753.175544,,85.4,,758.6,0.29932,0.525,2.4395,,,50.43,0.6687,6.223,,31.0876,,,,3.64,0.3845,,3.745,1.3993,,50.56,7.286,1.1608,24.7,5.8721,,3.671,1.5827,1.0
1995-6-30,,0.7086,0.376,,,0.918,,1.3734,,8.3011,881.23,,5.4055,,,62.85,31.42,2246.0,1744.67095,,84.6,,758.1,0.2991,0.525,2.4393,,6.251,50.43,0.6682,6.1715,,31.0876,,,2.341,3.64,0.3845,,3.745,1.3965,3.64,50.2,7.2685,1.151,24.66,5.8625,,3.671,1.594,1.0
1995-7-3,,0.7109,0.376,,,0.92,,,,,,,5.3935,,,,31.39,2246.0,1746.476989,,84.8,,758.0,0.29876,0.525,2.4391,,,50.43,0.6699,6.156,,31.0876,,,,3.64,0.3845,,3.745,1.3958,3.63,50.59,7.2645,1.1479,24.67,5.8658,,3.671,1.5958,1.0
1995-7-4,,0.7093,0.376,,,0.918,,1.3718,,,880.49,,5.391,,,,31.37,2247.0,1746.623622,,84.6,,756.5,0.29876,0.525,2.4399,,,50.43,0.6718,6.151,,31.0876,,,,3.64,0.3845,,3.745,1.3953,3.64,50.59,7.231,1.147,24.66,5.8393,,3.671,1.593,1.0
1995-7-5,,0.7113,0.376,,,0.918,,1.3699,,,883.81,,5.41,,,,31.38,2247.0,1749.564685,,84.85,,759.1,0.29876,0.525,2.4403,,,50.55,0.6725,6.1665,,31.1477,,,,3.64,0.3845,,3.745,1.3973,3.64,50.66,7.2425,1.1507,24.67,5.8454,,3.671,1.5935,1.0
1995-7-6,,0.7115,0.376,,,0.92,,1.3692,,,887.3,,5.397,,,62.77,31.38,2248.0,1747.06355,,84.95,,756.1,0.29876,0.525,2.4419,,,50.7,0.6725,6.1555,,31.1477,,,,3.64,0.3845,,3.745,1.3955,3.63,50.69,7.2415,1.1476,24.67,5.8465,,3.671,1.5946,1.0
1995-7-7,,0.7144,0.376,,,0.923,,1.3637,,,891.28,,5.41,,,62.9,31.38,2248.0,,,85.8,,756.0,,0.525,2.441,,,50.7,0.6758,6.1685,,31.1477,,,,3.64,0.3845,,3.745,1.3985,3.64,50.69,7.237,1.1505,24.69,5.8455,,3.671,1.596,1.0
1995-7-10,,0.7159,0.376,,,0.923,,1.3516,,,891.44,,5.4365,,,63.17,31.38,2249.0,1756.521683,,87.45,,757.2,0.30011,0.525,2.4465,,,50.7,0.6738,6.2035,,31.1477,,,,3.64,0.3845,,3.745,1.402,3.64,50.74,7.2385,1.1605,24.75,5.859,,3.671,1.5937,1.0
1995-7-11,,0.7173,0.376,,,0.923,,1.3539,,,897.12,,5.452,,,63.33,31.38,2249.0,1750.980683,,87.07,,757.6,0.30011,0.525,2.4492,,,50.7,0.6733,6.2225,,31.1477,,,,3.64,0.3845,,3.745,1.4025,3.65,50.74,7.257,1.1645,24.77,5.8476,,3.671,1.5883,1.0
1995-7-12,,0.7198,0.376,,,0.923,,1.3552,,,897.51,,5.473,,,63.45,31.37,2250.0,1749.790385,,87.6,,757.7,0.30037,0.525,2.4548,,,50.7,0.6745,6.2415,,31.1978,,,,3.64,0.3845,,3.745,1.4036,3.65,,7.242,1.1702,,5.87705,,3.671,1.5928,1.0
1995-7-13,,0.7319,0.376,,,0.923,,1.359,,,895.84,,5.477,,,63.67,31.37,2250.0,1754.210019,,87.5,,757.3,0.30037,0.525,2.452,,,50.7,0.6755,6.246,,31.1978,,,,3.64,0.3845,,3.745,1.3988,3.65,50.78,7.217,1.177,24.78,5.8714,,3.671,1.5887,1.0
1995-7-14,,0.7302,0.376,,,0.924,,1.3591,,,892.82,,5.4135,,,62.98,31.37,2251.0,1739.713625,,87.8,,757.1,,0.525,2.4535,,,50.7,0.6784,6.1745,,31.1978,,,,3.64,0.3845,,3.745,1.3985,3.65,50.78,7.1658,1.1598,24.77,5.8611,,3.671,1.5963,1.0
1995-7-17,,0.7309,0.376,,,0.924,,1.3558,,,893.36,,5.4405,,,63.26,31.37,2251.0,1757.910646,,88.7,,759.1,0.3005,0.525,2.452,,,50.7,0.6748,6.2025,,31.1978,,,,3.64,0.3845,,3.745,1.3999,3.65,50.83,7.19,1.1691,24.79,5.8668,,3.671,1.5939,1.0
1995-7-18,,0.7333,0.376,,,0.926,,1.3603,,,891.76,,5.429,,,63.12,31.37,2252.0,1743.736989,,88.75,,759.1,0.3005,0.525,2.4508,,,50.7,0.6739,6.188,,31.268,,,,3.64,0.3845,,3.745,1.3986,3.65,50.855,7.1965,1.164,24.81,5.8694,,3.671,1.596,1.0
1995-7-19,,0.7319,0.376,,,0.927,,1.3601,,8.3013,894.03,,5.39,,,62.92,31.37,2252.0,,,87.5,,758.2,0.30003,0.525,2.4483,,,50.7,0.6742,6.1535,,31.268,,,,3.64,0.3845,,3.745,1.3998,3.64,50.835,7.162,1.1575,24.78,5.8575,,3.671,1.5937,1.0
1995-7-20,,0.7337,0.376,,,0.927,,1.3633,,,,,5.37,,,62.76,31.37,2252.0,1744.899203,,87.65,,756.9,0.29979,0.525,2.4473,,,50.7,0.6753,6.135,,31.268,,,,3.64,0.3845,,3.745,1.3995,3.64,50.835,7.1535,1.1505,24.73,5.8608,,3.671,1.5978,1.0
1995-7-21,,0.7351,0.376,,,0.927,,1.3595,,,894.5,,5.3965,,,62.98,31.37,2253.0,1749.62376,,88.7,,756.5,,0.525,2.4508,,,50.71,0.6749,6.1615,,31.268,,,,3.64,0.3845,,3.745,1.401,3.64,50.895,7.155,1.1535,24.78,5.8642,,3.671,1.5946,1.0
1995-7-24,,0.7359,0.376,,,0.932,,1.3578,,,894.98,,5.39,,,62.81,31.37,2254.0,1744.371329,,88.1,,756.1,0.30021,0.525,2.4505,,,50.71,0.6754,6.157,,31.268,,,,3.64,0.3845,,3.745,1.3988,3.64,50.8875,7.1435,1.1536,24.76,5.864,,3.671,1.5964,1.0
1995-7-25,,0.739,0.376,,,0.932,,1.3556,,,896.68,,5.3935,,,62.87,31.38,2254.0,1746.712869,,87.6,,756.2,0.30004,0.525,2.4517,,,50.75,0.6758,6.1535,,31.268,,,,3.64,0.3845,,3.745,1.3991,3.63,50.8875,7.12,1.1512,24.74,5.8447,,3.671,1.5962,1.0
1995-7-26,,0.7405,0.376,,,0.934,,1.3576,,,897.32,,5.421,,,63.13,31.39,2254.0,1753.44318,,87.85,,756.1,0.30023,0.525,2.4537,,,50.85,0.6745,6.1815,,31.268,,,,3.64,0.3845,,3.745,1.3988,3.64,50.9275,7.123,1.1582,24.75,5.8685,,3.671,1.5938,1.0
1995-7-27,,0.7374,0.376,,,0.934,,1.3602,,,897.77,,5.396,,,62.93,31.39,2254.0,,,87.8,,756.1,0.30005,0.525,2.4536,,,50.85,0.673,6.15,,31.268,,,,3.64,0.3845,,3.745,1.3951,3.63,50.9275,7.0795,1.1503,24.74,5.859,,3.671,1.5929,1.0
1995-7-28,,0.7346,0.376,,,0.935,,1.364,,8.3005,895.56,,5.3895,,,62.9,31.4,2255.0,,,88.15,,756.0,,0.525,2.4591,,,50.85,0.6697,6.144,,31.268,,,,3.64,0.3845,,3.745,1.3942,3.63,50.9375,7.048,1.1519,24.74,5.8776,,3.671,1.5977,1.0
1995-7-31,,0.7389,0.376,,,0.935,,1.3697,,8.3003,897.63,,5.3715,,,62.78,31.4,2256.0,1742.225272,,88.43,,756.5,0.30005,0.525,2.4584,,6.1,51.01,0.67375,6.123,,31.268,,,2.375,3.64,0.3845,,3.745,1.3945,3.62,50.9675,7.059,1.1461,24.75,5.88,,3.671,1.6025,1.0
1995-8-1,,0.7406,0.376,,,0.934,,1.3669,,,898.35,,5.3805,,,62.95,31.41,2256.0,1751.849685,,88.05,,757.1,0.30005,0.525,2.454,,,51.01,0.6733,6.1345,,31.268,,,,3.64,0.3845,,3.745,1.3933,3.61,50.9675,7.0907,,24.75,,,3.671,1.5966,1.0
1995-8-2,,0.7393,0.376,,,0.934,,1.3569,,,900.78,,5.38,,,62.98,31.41,2257.0,1754.150616,,88.9,,757.2,0.3002,0.525,2.454,,,51.01,0.674,6.13,,31.268,,,,3.64,0.3845,,3.745,1.395,3.62,50.9675,7.0666,1.1475,24.75,5.8712,,3.671,1.6053,1.0
1995-8-3,,0.7396,0.376,,,0.934,,1.3586,,,905.53,,5.401,,,63.2,31.41,2258.0,1753.585558,,90.75,,757.5,0.30042,0.525,2.4621,,,51.01,0.6706,6.147,,31.268,,,,3.64,0.3845,,3.745,1.3989,3.62,51.0475,7.069,1.1545,24.82,5.8559,,3.671,1.6033,1.0
1995-8-4,,0.7365,0.376,,,0.934,,1.356,,,917.53,,5.4095,,,63.31,31.41,2258.0,,,90.8,,758.8,,0.525,2.4616,,,51.01,0.6697,6.1595,,31.268,,,,3.64,0.3845,,3.745,1.3987,3.61,51.0375,7.084,1.154,24.81,5.8743,,3.671,1.6032,1.0
1995-8-7,,0.7412,0.376,,,0.934,,,,,916.14,,5.413,,,,31.42,2258.0,1748.567795,,91.1,,759.0,0.30053,0.525,2.464,,,51.01,0.6692,6.1565,,31.268,,,,3.64,0.3845,,3.745,1.399,3.61,51.0775,7.0558,1.1565,24.83,5.8775,,3.671,1.6057,1.0
1995-8-8,,0.7435,0.376,,,0.934,,1.3561,,,916.14,,5.467,,,63.73,31.43,2258.0,1755.469814,,91.25,,758.6,0.30072,0.525,2.4703,,,51.01,0.6683,6.216,,31.3282,,,,3.64,0.3845,,3.745,1.3985,3.61,51.1275,7.1459,1.1675,24.84,5.886,,3.671,1.6005,1.0
1995-8-9,,0.7441,0.376,,,0.934,,1.3603,,,920.1,,5.463,,,63.71,31.56,,1745.985439,,91.6,,758.2,,0.525,,,,51.01,0.6645,6.21,,31.3282,,,,3.64,0.3845,,3.745,,,51.1575,7.161,1.1665,24.84,5.8926,,3.671,1.5997,1.0
1995-8-10,,0.7408,0.376,,,0.934,,1.358,,,919.32,,5.468,,,63.72,31.56,2259.0,1750.957504,,92.1,,758.0,,0.525,2.4681,,,51.01,0.6622,6.211,,31.3282,,,,3.64,0.3845,,3.745,1.3945,3.61,,7.1272,1.1655,24.85,5.9084,,3.671,1.5988,1.0
1995-8-11,,0.7443,0.376,,,0.934,,1.3586,,,,,5.5345,,,64.42,31.46,2260.0,1768.566665,,93.5,,758.3,,0.525,2.4725,,,51.01,0.6617,6.2735,,31.3282,,,,3.64,0.3845,,3.745,1.3982,3.63,51.3075,7.1085,1.1913,24.9,5.8739,,3.671,1.5828,1.0
1995-8-14,,0.7411,0.376,,,0.935,,1.363,,,919.13,,5.568,,,64.6,31.48,,1747.117349,,94.2,,760.1,0.30219,0.525,2.4745,,,51.01,0.6612,6.318,,31.3282,,,,3.64,0.3845,,3.745,1.399,3.63,51.4075,7.1585,1.1945,,5.8887,,3.671,1.5767,1.0
1995-8-15,,0.7414,0.376,,,0.939,,1.3604,,,922.21,,5.6085,,,65.08,31.48,2261.0,1757.760969,,93.65,,,0.3019,0.525,2.4665,,,51.1,0.6625,6.3615,,31.3983,,,,3.64,0.3845,,3.745,1.3974,3.66,51.3825,7.2465,1.2054,24.92,5.8697,,3.671,1.5729,1.0
